"year"	"month"	"day"	"site"	"habitat"	"area"	"common_name"	"count"
2006	11	21	"C"	"pool"	8.70849724696359	"Bluegill"	0
2006	11	21	"C"	"pool"	9.3475505763672	"Bluntnose Minnow"	0
2006	11	21	"C"	"pool"	10.1028548702768	"Carmine Shiner"	0
2006	11	21	"C"	"pool"	7.23686718247541	"Central Stoneroller"	0
2006	11	21	"C"	"pool"	8.65400374528199	"Common Shiner"	0
2006	11	21	"C"	"pool"	8.9047026311604	"Creek Chub"	0
2006	11	21	"C"	"pool"	6.47920026784665	"Fathead Minnow"	0
2006	11	21	"C"	"pool"	6.54982421973807	"Green Sunfish"	0
2006	11	21	"C"	"pool"	7.3096120263455	"Johnny Darter"	0
2006	11	21	"C"	"pool"	11.7673657921254	"Longear Sunfish"	0
2006	11	21	"C"	"pool"	8.05884704473194	"Orangespotted Sunfish"	0
2006	11	21	"C"	"pool"	8.8887624420305	"Orangethroated Darter"	2
2006	11	21	"C"	"pool"	11.8083662162456	"Red Shiner"	0
2006	11	21	"C"	"pool"	9.90210663220621	"Ringed Crayfish"	0
2006	11	21	"C"	"pool"	13.1206165421193	"Sand Shiner"	0
2006	11	21	"C"	"pool"	9.93192444599673	"Slender Madtom"	0
2006	11	21	"C"	"pool"	13.9067180751391	"Southern Redbelly Dace"	22
2006	11	21	"C"	"pool"	11.7793142066008	"Suckermouth Minnows"	0
2006	11	21	"C"	"pool"	12.039799057651	"Water Nymph Crayfish"	0
2006	11	21	"C"	"pool"	6.35721903808853	"Western Mosquitofish"	0
2006	11	21	"C"	"pool"	7.78727425735923	"White Sucker"	0
2006	11	21	"E"	"pool"	11.549892114871	"Bluegill"	0
2006	11	21	"E"	"pool"	15.9715420363665	"Bluntnose Minnow"	0
2006	11	21	"E"	"pool"	15.3673924952013	"Carmine Shiner"	0
2006	11	21	"E"	"pool"	13.6916600037313	"Central Stoneroller"	4
2006	11	21	"E"	"pool"	17.3703580335331	"Common Shiner"	0
2006	11	21	"E"	"pool"	13.4371828345976	"Creek Chub"	0
2006	11	21	"E"	"pool"	9.90040837659212	"Fathead Minnow"	0
2006	11	21	"E"	"pool"	14.5855950016672	"Green Sunfish"	0
2006	11	21	"E"	"pool"	12.5951409965379	"Johnny Darter"	0
2006	11	21	"E"	"pool"	13.3038283631067	"Longear Sunfish"	0
2006	11	21	"E"	"pool"	13.5250765429859	"Orangespotted Sunfish"	0
2006	11	21	"E"	"pool"	16.483184954498	"Orangethroated Darter"	7
2006	11	21	"E"	"pool"	15.4050750127663	"Red Shiner"	0
2006	11	21	"E"	"pool"	12.7209520699165	"Ringed Crayfish"	0
2006	11	21	"E"	"pool"	13.541879030394	"Sand Shiner"	0
2006	11	21	"E"	"pool"	10.3521219952271	"Slender Madtom"	0
2006	11	21	"E"	"pool"	11.3295827934719	"Southern Redbelly Dace"	5
2006	11	21	"E"	"pool"	11.4203120017103	"Suckermouth Minnows"	0
2006	11	21	"E"	"pool"	13.2791963843468	"Water Nymph Crayfish"	0
2006	11	21	"E"	"pool"	15.5021055227652	"Western Mosquitofish"	0
2006	11	21	"E"	"pool"	13.4577804931434	"White Sucker"	0
2007	5	18	"C"	"pool"	5.77615123468932	"Bluegill"	0
2007	5	18	"C"	"pool"	6.69402548460838	"Bluntnose Minnow"	0
2007	5	18	"C"	"pool"	5.61047960524049	"Carmine Shiner"	0
2007	5	18	"C"	"pool"	6.58063196339706	"Central Stoneroller"	3
2007	5	18	"C"	"pool"	9.73382635491688	"Common Shiner"	0
2007	5	18	"C"	"pool"	8.98373833125006	"Creek Chub"	0
2007	5	18	"C"	"pool"	6.0235641397642	"Fathead Minnow"	0
2007	5	18	"C"	"pool"	11.664191270951	"Green Sunfish"	0
2007	5	18	"C"	"pool"	7.26238777435796	"Johnny Darter"	0
2007	5	18	"C"	"pool"	7.8798031331461	"Longear Sunfish"	0
2007	5	18	"C"	"pool"	9.41713941183594	"Orangespotted Sunfish"	0
2007	5	18	"C"	"pool"	7.39074778113292	"Orangethroated Darter"	3
2007	5	18	"C"	"pool"	6.82009815531624	"Red Shiner"	0
2007	5	18	"C"	"pool"	9.42616893638737	"Ringed Crayfish"	0
2007	5	18	"C"	"pool"	7.23437697221787	"Sand Shiner"	0
2007	5	18	"C"	"pool"	9.96241664277957	"Slender Madtom"	0
2007	5	18	"C"	"pool"	11.8045921324595	"Southern Redbelly Dace"	20
2007	5	18	"C"	"pool"	9.57923172812858	"Suckermouth Minnows"	0
2007	5	18	"C"	"pool"	9.54136305965673	"Water Nymph Crayfish"	0
2007	5	18	"C"	"pool"	9.63952950955386	"Western Mosquitofish"	0
2007	5	18	"C"	"pool"	9.0136233984412	"White Sucker"	0
2007	5	18	"E"	"pool"	15.1380378034021	"Bluegill"	0
2007	5	18	"E"	"pool"	17.0646941257522	"Bluntnose Minnow"	0
2007	5	18	"E"	"pool"	10.4468119912316	"Carmine Shiner"	0
2007	5	18	"E"	"pool"	15.6896330088108	"Central Stoneroller"	1
2007	5	18	"E"	"pool"	15.0822302628964	"Common Shiner"	0
2007	5	18	"E"	"pool"	16.0999234736893	"Creek Chub"	1
2007	5	18	"E"	"pool"	11.6704038526118	"Fathead Minnow"	0
2007	5	18	"E"	"pool"	15.3496663898204	"Green Sunfish"	0
2007	5	18	"E"	"pool"	14.9461985076587	"Johnny Darter"	0
2007	5	18	"E"	"pool"	12.947445020518	"Longear Sunfish"	0
2007	5	18	"E"	"pool"	15.8933672244015	"Orangespotted Sunfish"	0
2007	5	18	"E"	"pool"	14.9486165034208	"Orangethroated Darter"	1
2007	5	18	"E"	"pool"	14.2573992706964	"Red Shiner"	0
2007	5	18	"E"	"pool"	14.839945302833	"Ringed Crayfish"	0
2007	5	18	"E"	"pool"	12.345804582865	"Sand Shiner"	0
2007	5	18	"E"	"pool"	14.8520666072997	"Slender Madtom"	0
2007	5	18	"E"	"pool"	12.4116388163061	"Southern Redbelly Dace"	4
2007	5	18	"E"	"pool"	13.2138384723388	"Suckermouth Minnows"	0
2007	5	18	"E"	"pool"	16.9599108475969	"Water Nymph Crayfish"	0
2007	5	18	"E"	"pool"	10.1733062687376	"Western Mosquitofish"	0
2007	5	18	"E"	"pool"	10.1945669555295	"White Sucker"	0
2007	6	1	"A"	"pool"	18.6197275615715	"Bluegill"	0
2007	6	1	"A"	"pool"	18.2328426277776	"Bluntnose Minnow"	0
2007	6	1	"A"	"pool"	17.1483677931543	"Carmine Shiner"	0
2007	6	1	"A"	"pool"	19.3848870603605	"Central Stoneroller"	11
2007	6	1	"A"	"pool"	15.2712614553477	"Common Shiner"	0
2007	6	1	"A"	"pool"	18.3040559379864	"Creek Chub"	38
2007	6	1	"A"	"pool"	18.5064607461988	"Fathead Minnow"	0
2007	6	1	"A"	"pool"	15.2162289468971	"Green Sunfish"	0
2007	6	1	"A"	"pool"	20.102090302211	"Johnny Darter"	1
2007	6	1	"A"	"pool"	19.4029714942101	"Longear Sunfish"	0
2007	6	1	"A"	"pool"	17.2036377655264	"Orangespotted Sunfish"	0
2007	6	1	"A"	"pool"	19.3895806906953	"Orangethroated Darter"	12
2007	6	1	"A"	"pool"	16.4888824238624	"Red Shiner"	0
2007	6	1	"A"	"pool"	19.0122172887918	"Ringed Crayfish"	0
2007	6	1	"A"	"pool"	15.8964728754782	"Sand Shiner"	0
2007	6	1	"A"	"pool"	21.1541084776912	"Slender Madtom"	0
2007	6	1	"A"	"pool"	17.0593274508334	"Southern Redbelly Dace"	17
2007	6	1	"A"	"pool"	16.5838169523808	"Suckermouth Minnows"	0
2007	6	1	"A"	"pool"	16.1549585659349	"Water Nymph Crayfish"	0
2007	6	1	"A"	"pool"	13.3131762659976	"Western Mosquitofish"	0
2007	6	1	"A"	"pool"	16.7569887460183	"White Sucker"	1
2007	6	1	"A"	"riffle"	12.8575223058278	"Bluegill"	0
2007	6	1	"A"	"riffle"	8.55459626565868	"Bluntnose Minnow"	0
2007	6	1	"A"	"riffle"	10.472101833934	"Carmine Shiner"	0
2007	6	1	"A"	"riffle"	10.4854309174571	"Central Stoneroller"	0
2007	6	1	"A"	"riffle"	9.40266197061868	"Common Shiner"	0
2007	6	1	"A"	"riffle"	9.07866442263606	"Creek Chub"	0
2007	6	1	"A"	"riffle"	10.5114222969102	"Fathead Minnow"	0
2007	6	1	"A"	"riffle"	6.15647022028203	"Green Sunfish"	0
2007	6	1	"A"	"riffle"	10.3497282860139	"Johnny Darter"	0
2007	6	1	"A"	"riffle"	7.31045119659946	"Longear Sunfish"	0
2007	6	1	"A"	"riffle"	10.126012257314	"Orangespotted Sunfish"	0
2007	6	1	"A"	"riffle"	12.3338060362898	"Orangethroated Darter"	6
2007	6	1	"A"	"riffle"	12.7606002034559	"Red Shiner"	0
2007	6	1	"A"	"riffle"	8.33828303592805	"Ringed Crayfish"	0
2007	6	1	"A"	"riffle"	9.76113423128406	"Sand Shiner"	0
2007	6	1	"A"	"riffle"	10.1624902632229	"Slender Madtom"	0
2007	6	1	"A"	"riffle"	9.72550100317924	"Southern Redbelly Dace"	0
2007	6	1	"A"	"riffle"	9.30006157801686	"Suckermouth Minnows"	0
2007	6	1	"A"	"riffle"	8.35562877837436	"Water Nymph Crayfish"	0
2007	6	1	"A"	"riffle"	7.60545957627161	"Western Mosquitofish"	0
2007	6	1	"A"	"riffle"	10.3592925466922	"White Sucker"	0
2007	8	15	"A"	"pool"	21.438519084448	"Bluegill"	0
2007	8	15	"A"	"pool"	19.3736855468069	"Bluntnose Minnow"	0
2007	8	15	"A"	"pool"	17.4396667007959	"Carmine Shiner"	0
2007	8	15	"A"	"pool"	18.3710407547094	"Central Stoneroller"	20
2007	8	15	"A"	"pool"	19.0505143877123	"Common Shiner"	0
2007	8	15	"A"	"pool"	17.3211692881954	"Creek Chub"	10
2007	8	15	"A"	"pool"	16.0573678966676	"Fathead Minnow"	0
2007	8	15	"A"	"pool"	16.4912033008278	"Green Sunfish"	0
2007	8	15	"A"	"pool"	16.8219349827938	"Johnny Darter"	0
2007	8	15	"A"	"pool"	18.4042573412542	"Longear Sunfish"	0
2007	8	15	"A"	"pool"	20.128252406525	"Orangespotted Sunfish"	0
2007	8	15	"A"	"pool"	15.2536310736935	"Orangethroated Darter"	10
2007	8	15	"A"	"pool"	17.3919988258699	"Red Shiner"	0
2007	8	15	"A"	"pool"	16.5094687248617	"Ringed Crayfish"	0
2007	8	15	"A"	"pool"	19.2420805100539	"Sand Shiner"	0
2007	8	15	"A"	"pool"	15.2365915637085	"Slender Madtom"	0
2007	8	15	"A"	"pool"	18.8751780909476	"Southern Redbelly Dace"	67
2007	8	15	"A"	"pool"	19.9107200305096	"Suckermouth Minnows"	0
2007	8	15	"A"	"pool"	19.2652777496536	"Water Nymph Crayfish"	0
2007	8	15	"A"	"pool"	16.9505856009286	"Western Mosquitofish"	0
2007	8	15	"A"	"pool"	15.4674524570524	"White Sucker"	2
2007	8	15	"A"	"riffle"	10.7397744746347	"Bluegill"	0
2007	8	15	"A"	"riffle"	11.7010673243981	"Bluntnose Minnow"	0
2007	8	15	"A"	"riffle"	10.4390276455078	"Carmine Shiner"	0
2007	8	15	"A"	"riffle"	8.41390739964096	"Central Stoneroller"	3
2007	8	15	"A"	"riffle"	8.19407361148066	"Common Shiner"	0
2007	8	15	"A"	"riffle"	7.67511547477819	"Creek Chub"	1
2007	8	15	"A"	"riffle"	10.8277786574792	"Fathead Minnow"	0
2007	8	15	"A"	"riffle"	10.6924346656286	"Green Sunfish"	0
2007	8	15	"A"	"riffle"	7.79500610157505	"Johnny Darter"	0
2007	8	15	"A"	"riffle"	10.670225090954	"Longear Sunfish"	0
2007	8	15	"A"	"riffle"	9.50903562647814	"Orangespotted Sunfish"	0
2007	8	15	"A"	"riffle"	6.53891000179238	"Orangethroated Darter"	24
2007	8	15	"A"	"riffle"	11.49296790136	"Red Shiner"	0
2007	8	15	"A"	"riffle"	6.13398011316558	"Ringed Crayfish"	0
2007	8	15	"A"	"riffle"	7.63793980321132	"Sand Shiner"	0
2007	8	15	"A"	"riffle"	7.75196809339292	"Slender Madtom"	0
2007	8	15	"A"	"riffle"	11.4699538341551	"Southern Redbelly Dace"	3
2007	8	15	"A"	"riffle"	10.5866122751175	"Suckermouth Minnows"	0
2007	8	15	"A"	"riffle"	10.1976567586777	"Water Nymph Crayfish"	0
2007	8	15	"A"	"riffle"	11.9716947679008	"Western Mosquitofish"	0
2007	8	15	"A"	"riffle"	5.53937009926502	"White Sucker"	0
2007	8	15	"C"	"pool"	8.95804259398161	"Bluegill"	0
2007	8	15	"C"	"pool"	7.4286609441501	"Bluntnose Minnow"	0
2007	8	15	"C"	"pool"	4.68683360918096	"Carmine Shiner"	0
2007	8	15	"C"	"pool"	8.24459083677851	"Central Stoneroller"	5
2007	8	15	"C"	"pool"	8.94605070695289	"Common Shiner"	0
2007	8	15	"C"	"pool"	8.79239292170987	"Creek Chub"	0
2007	8	15	"C"	"pool"	7.63490535563742	"Fathead Minnow"	0
2007	8	15	"C"	"pool"	10.5526856207079	"Green Sunfish"	0
2007	8	15	"C"	"pool"	8.69389242800365	"Johnny Darter"	0
2007	8	15	"C"	"pool"	11.1350903221378	"Longear Sunfish"	0
2007	8	15	"C"	"pool"	14.0092911021585	"Orangespotted Sunfish"	0
2007	8	15	"C"	"pool"	7.40762187110175	"Orangethroated Darter"	5
2007	8	15	"C"	"pool"	12.27788026196	"Red Shiner"	0
2007	8	15	"C"	"pool"	6.47384053837463	"Ringed Crayfish"	0
2007	8	15	"C"	"pool"	9.12634492861715	"Sand Shiner"	0
2007	8	15	"C"	"pool"	10.249915279726	"Slender Madtom"	0
2007	8	15	"C"	"pool"	11.5557311665804	"Southern Redbelly Dace"	34
2007	8	15	"C"	"pool"	12.140603629834	"Suckermouth Minnows"	0
2007	8	15	"C"	"pool"	11.1786589208081	"Water Nymph Crayfish"	0
2007	8	15	"C"	"pool"	10.9288257095793	"Western Mosquitofish"	0
2007	8	15	"C"	"pool"	8.08584107869432	"White Sucker"	0
2007	8	15	"D"	"pool"	13.1511481447794	"Bluegill"	0
2007	8	15	"D"	"pool"	12.5013915787512	"Bluntnose Minnow"	0
2007	8	15	"D"	"pool"	15.5508059724279	"Carmine Shiner"	0
2007	8	15	"D"	"pool"	9.85263607991286	"Central Stoneroller"	0
2007	8	15	"D"	"pool"	12.7238799869759	"Common Shiner"	0
2007	8	15	"D"	"pool"	11.8249502712476	"Creek Chub"	0
2007	8	15	"D"	"pool"	14.3540907821937	"Fathead Minnow"	0
2007	8	15	"D"	"pool"	13.7604153551705	"Green Sunfish"	0
2007	8	15	"D"	"pool"	14.1135022191801	"Johnny Darter"	0
2007	8	15	"D"	"pool"	14.553202044324	"Longear Sunfish"	0
2007	8	15	"D"	"pool"	16.0089999855078	"Orangespotted Sunfish"	0
2007	8	15	"D"	"pool"	13.1353730870481	"Orangethroated Darter"	0
2007	8	15	"D"	"pool"	14.5660228380188	"Red Shiner"	0
2007	8	15	"D"	"pool"	15.8908495892531	"Ringed Crayfish"	0
2007	8	15	"D"	"pool"	13.3263858398561	"Sand Shiner"	0
2007	8	15	"D"	"pool"	11.8994363551198	"Slender Madtom"	0
2007	8	15	"D"	"pool"	9.50168845399698	"Southern Redbelly Dace"	0
2007	8	15	"D"	"pool"	14.344815958284	"Suckermouth Minnows"	0
2007	8	15	"D"	"pool"	18.1333671922576	"Water Nymph Crayfish"	0
2007	8	15	"D"	"pool"	12.7938199911743	"Western Mosquitofish"	0
2007	8	15	"D"	"pool"	15.2683724854208	"White Sucker"	0
2007	8	15	"E"	"pool"	15.5785383311139	"Bluegill"	0
2007	8	15	"E"	"pool"	13.6466305190232	"Bluntnose Minnow"	0
2007	8	15	"E"	"pool"	15.7250037911379	"Carmine Shiner"	0
2007	8	15	"E"	"pool"	11.175292244278	"Central Stoneroller"	38
2007	8	15	"E"	"pool"	15.375764625253	"Common Shiner"	0
2007	8	15	"E"	"pool"	14.4524537647201	"Creek Chub"	26
2007	8	15	"E"	"pool"	14.6956973553792	"Fathead Minnow"	0
2007	8	15	"E"	"pool"	15.1143763820573	"Green Sunfish"	0
2007	8	15	"E"	"pool"	10.7767984966832	"Johnny Darter"	0
2007	8	15	"E"	"pool"	16.9873821332147	"Longear Sunfish"	0
2007	8	15	"E"	"pool"	15.7529648736007	"Orangespotted Sunfish"	0
2007	8	15	"E"	"pool"	14.3237010754889	"Orangethroated Darter"	14
2007	8	15	"E"	"pool"	15.4373550643673	"Red Shiner"	0
2007	8	15	"E"	"pool"	16.4033724352007	"Ringed Crayfish"	0
2007	8	15	"E"	"pool"	15.9818028339574	"Sand Shiner"	0
2007	8	15	"E"	"pool"	13.0283820679681	"Slender Madtom"	0
2007	8	15	"E"	"pool"	16.1524137303624	"Southern Redbelly Dace"	45
2007	8	15	"E"	"pool"	11.9104796631964	"Suckermouth Minnows"	0
2007	8	15	"E"	"pool"	14.3951502775325	"Water Nymph Crayfish"	0
2007	8	15	"E"	"pool"	16.4552936379525	"Western Mosquitofish"	0
2007	8	15	"E"	"pool"	15.9002931900688	"White Sucker"	0
2007	11	20	"A"	"pool"	15.2461059550352	"Bluegill"	0
2007	11	20	"A"	"pool"	18.2382226581871	"Bluntnose Minnow"	0
2007	11	20	"A"	"pool"	22.107231380326	"Carmine Shiner"	0
2007	11	20	"A"	"pool"	18.5091725175066	"Central Stoneroller"	60
2007	11	20	"A"	"pool"	22.847076404492	"Common Shiner"	1
2007	11	20	"A"	"pool"	17.8182443014996	"Creek Chub"	25
2007	11	20	"A"	"pool"	19.5262479897647	"Fathead Minnow"	0
2007	11	20	"A"	"pool"	18.5031140852286	"Green Sunfish"	0
2007	11	20	"A"	"pool"	15.9206947567023	"Johnny Darter"	1
2007	11	20	"A"	"pool"	19.0433752693308	"Longear Sunfish"	0
2007	11	20	"A"	"pool"	19.6164713753081	"Orangespotted Sunfish"	0
2007	11	20	"A"	"pool"	22.0681274730786	"Orangethroated Darter"	97
2007	11	20	"A"	"pool"	18.5182763441517	"Red Shiner"	0
2007	11	20	"A"	"pool"	18.9160268028343	"Ringed Crayfish"	0
2007	11	20	"A"	"pool"	21.8589389978609	"Sand Shiner"	0
2007	11	20	"A"	"pool"	21.2335512824668	"Slender Madtom"	0
2007	11	20	"A"	"pool"	20.1079612997578	"Southern Redbelly Dace"	113
2007	11	20	"A"	"pool"	20.5673986519071	"Suckermouth Minnows"	1
2007	11	20	"A"	"pool"	17.3635050589447	"Water Nymph Crayfish"	0
2007	11	20	"A"	"pool"	17.7893249224555	"Western Mosquitofish"	1
2007	11	20	"A"	"pool"	16.4744644686474	"White Sucker"	0
2007	11	20	"A"	"riffle"	10.7916192064751	"Bluegill"	0
2007	11	20	"A"	"riffle"	9.87572391635588	"Bluntnose Minnow"	0
2007	11	20	"A"	"riffle"	9.65758803883479	"Carmine Shiner"	0
2007	11	20	"A"	"riffle"	9.70367198489784	"Central Stoneroller"	1
2007	11	20	"A"	"riffle"	8.90624204962256	"Common Shiner"	0
2007	11	20	"A"	"riffle"	7.97776835871309	"Creek Chub"	0
2007	11	20	"A"	"riffle"	9.45640447964104	"Fathead Minnow"	0
2007	11	20	"A"	"riffle"	8.37219824851751	"Green Sunfish"	0
2007	11	20	"A"	"riffle"	9.32454181160309	"Johnny Darter"	0
2007	11	20	"A"	"riffle"	10.9586356810771	"Longear Sunfish"	0
2007	11	20	"A"	"riffle"	7.80064548816254	"Orangespotted Sunfish"	0
2007	11	20	"A"	"riffle"	12.5744905051397	"Orangethroated Darter"	10
2007	11	20	"A"	"riffle"	8.60813586490653	"Red Shiner"	0
2007	11	20	"A"	"riffle"	11.2536171520133	"Ringed Crayfish"	0
2007	11	20	"A"	"riffle"	6.56431760246452	"Sand Shiner"	0
2007	11	20	"A"	"riffle"	8.36503947770544	"Slender Madtom"	0
2007	11	20	"A"	"riffle"	13.181513928272	"Southern Redbelly Dace"	2
2007	11	20	"A"	"riffle"	9.11757066621978	"Suckermouth Minnows"	0
2007	11	20	"A"	"riffle"	7.85966403419434	"Water Nymph Crayfish"	0
2007	11	20	"A"	"riffle"	12.4915742824987	"Western Mosquitofish"	0
2007	11	20	"A"	"riffle"	14.658731217221	"White Sucker"	0
2007	11	20	"C"	"pool"	8.6420442720542	"Bluegill"	0
2007	11	20	"C"	"pool"	9.03439350686473	"Bluntnose Minnow"	0
2007	11	20	"C"	"pool"	6.67499515928582	"Carmine Shiner"	0
2007	11	20	"C"	"pool"	9.86087229288628	"Central Stoneroller"	1
2007	11	20	"C"	"pool"	9.6420254033552	"Common Shiner"	0
2007	11	20	"C"	"pool"	9.58318896542764	"Creek Chub"	0
2007	11	20	"C"	"pool"	8.42581822571918	"Fathead Minnow"	0
2007	11	20	"C"	"pool"	7.77469974897634	"Green Sunfish"	0
2007	11	20	"C"	"pool"	7.8627289992756	"Johnny Darter"	0
2007	11	20	"C"	"pool"	12.0094593861161	"Longear Sunfish"	0
2007	11	20	"C"	"pool"	11.9310984675171	"Orangespotted Sunfish"	0
2007	11	20	"C"	"pool"	6.1599660010262	"Orangethroated Darter"	19
2007	11	20	"C"	"pool"	6.00893369159815	"Red Shiner"	0
2007	11	20	"C"	"pool"	9.26387722394328	"Ringed Crayfish"	0
2007	11	20	"C"	"pool"	11.7034619543296	"Sand Shiner"	0
2007	11	20	"C"	"pool"	10.1166789542463	"Slender Madtom"	0
2007	11	20	"C"	"pool"	6.79117161057803	"Southern Redbelly Dace"	11
2007	11	20	"C"	"pool"	7.12630994261201	"Suckermouth Minnows"	0
2007	11	20	"C"	"pool"	10.090880476291	"Water Nymph Crayfish"	0
2007	11	20	"C"	"pool"	5.78272194874339	"Western Mosquitofish"	0
2007	11	20	"C"	"pool"	8.1811473610587	"White Sucker"	0
2007	11	20	"E"	"pool"	13.2369523065438	"Bluegill"	0
2007	11	20	"E"	"pool"	15.0527287889589	"Bluntnose Minnow"	0
2007	11	20	"E"	"pool"	18.1682854017944	"Carmine Shiner"	0
2007	11	20	"E"	"pool"	14.0614688000332	"Central Stoneroller"	20
2007	11	20	"E"	"pool"	19.3791902291192	"Common Shiner"	0
2007	11	20	"E"	"pool"	18.8455998796688	"Creek Chub"	24
2007	11	20	"E"	"pool"	11.91392091501	"Fathead Minnow"	0
2007	11	20	"E"	"pool"	12.7832139067228	"Green Sunfish"	0
2007	11	20	"E"	"pool"	14.3107573920195	"Johnny Darter"	0
2007	11	20	"E"	"pool"	16.4859955438495	"Longear Sunfish"	0
2007	11	20	"E"	"pool"	12.3523109903637	"Orangespotted Sunfish"	0
2007	11	20	"E"	"pool"	11.7387202757491	"Orangethroated Darter"	15
2007	11	20	"E"	"pool"	14.0232454873907	"Red Shiner"	0
2007	11	20	"E"	"pool"	14.8998945396563	"Ringed Crayfish"	0
2007	11	20	"E"	"pool"	13.2154591926092	"Sand Shiner"	0
2007	11	20	"E"	"pool"	14.3792307492891	"Slender Madtom"	0
2007	11	20	"E"	"pool"	13.2231142970677	"Southern Redbelly Dace"	18
2007	11	20	"E"	"pool"	13.4248064655049	"Suckermouth Minnows"	0
2007	11	20	"E"	"pool"	15.7186914035838	"Water Nymph Crayfish"	0
2007	11	20	"E"	"pool"	14.8341457485669	"Western Mosquitofish"	0
2007	11	20	"E"	"pool"	10.9227790344285	"White Sucker"	0
2008	5	13	"A"	"pool"	19.475317504857	"Bluegill"	0
2008	5	13	"A"	"pool"	16.7478272883772	"Bluntnose Minnow"	0
2008	5	13	"A"	"pool"	21.2435820066266	"Carmine Shiner"	0
2008	5	13	"A"	"pool"	19.5668053548999	"Central Stoneroller"	6
2008	5	13	"A"	"pool"	18.2959157738571	"Common Shiner"	0
2008	5	13	"A"	"pool"	14.9170209117984	"Creek Chub"	0
2008	5	13	"A"	"pool"	18.0399119630631	"Fathead Minnow"	0
2008	5	13	"A"	"pool"	20.0293526444333	"Green Sunfish"	0
2008	5	13	"A"	"pool"	18.3810419617851	"Johnny Darter"	0
2008	5	13	"A"	"pool"	19.0381506685638	"Longear Sunfish"	0
2008	5	13	"A"	"pool"	18.3418123793877	"Orangespotted Sunfish"	0
2008	5	13	"A"	"pool"	20.8888040590611	"Orangethroated Darter"	10
2008	5	13	"A"	"pool"	16.5058015570474	"Red Shiner"	0
2008	5	13	"A"	"pool"	20.7713994615662	"Ringed Crayfish"	0
2008	5	13	"A"	"pool"	19.5569981528583	"Sand Shiner"	0
2008	5	13	"A"	"pool"	18.8574377972804	"Slender Madtom"	0
2008	5	13	"A"	"pool"	17.1788615768969	"Southern Redbelly Dace"	34
2008	5	13	"A"	"pool"	18.3110419753777	"Suckermouth Minnows"	0
2008	5	13	"A"	"pool"	17.8235435258133	"Water Nymph Crayfish"	0
2008	5	13	"A"	"pool"	16.1767724986562	"Western Mosquitofish"	0
2008	5	13	"A"	"pool"	16.7506831931863	"White Sucker"	1
2008	5	13	"A"	"riffle"	8.40676432297846	"Bluegill"	0
2008	5	13	"A"	"riffle"	7.80781967415001	"Bluntnose Minnow"	0
2008	5	13	"A"	"riffle"	10.3281910123839	"Carmine Shiner"	0
2008	5	13	"A"	"riffle"	9.00590869227496	"Central Stoneroller"	0
2008	5	13	"A"	"riffle"	9.32485807767355	"Common Shiner"	0
2008	5	13	"A"	"riffle"	9.03458882108378	"Creek Chub"	0
2008	5	13	"A"	"riffle"	10.3683048782497	"Fathead Minnow"	0
2008	5	13	"A"	"riffle"	8.34598071073366	"Green Sunfish"	0
2008	5	13	"A"	"riffle"	12.0191315552138	"Johnny Darter"	0
2008	5	13	"A"	"riffle"	5.80488825781482	"Longear Sunfish"	0
2008	5	13	"A"	"riffle"	9.34561052576885	"Orangespotted Sunfish"	0
2008	5	13	"A"	"riffle"	14.8770266790374	"Orangethroated Darter"	8
2008	5	13	"A"	"riffle"	5.13763526173568	"Red Shiner"	0
2008	5	13	"A"	"riffle"	8.39787507286244	"Ringed Crayfish"	0
2008	5	13	"A"	"riffle"	13.6823975106526	"Sand Shiner"	0
2008	5	13	"A"	"riffle"	14.0904773371902	"Slender Madtom"	0
2008	5	13	"A"	"riffle"	9.63981833792443	"Southern Redbelly Dace"	0
2008	5	13	"A"	"riffle"	11.4222595756936	"Suckermouth Minnows"	0
2008	5	13	"A"	"riffle"	12.3048270333233	"Water Nymph Crayfish"	0
2008	5	13	"A"	"riffle"	11.1128441830335	"Western Mosquitofish"	0
2008	5	13	"A"	"riffle"	10.6463552206344	"White Sucker"	0
2008	5	13	"C"	"pool"	9.47126532280431	"Bluegill"	0
2008	5	13	"C"	"pool"	8.73403801832075	"Bluntnose Minnow"	0
2008	5	13	"C"	"pool"	6.58346288900199	"Carmine Shiner"	0
2008	5	13	"C"	"pool"	6.55748480761766	"Central Stoneroller"	4
2008	5	13	"C"	"pool"	9.43438995462015	"Common Shiner"	0
2008	5	13	"C"	"pool"	9.03034098556513	"Creek Chub"	0
2008	5	13	"C"	"pool"	6.48533543062115	"Fathead Minnow"	0
2008	5	13	"C"	"pool"	9.77546250553013	"Green Sunfish"	0
2008	5	13	"C"	"pool"	10.0125890788436	"Johnny Darter"	0
2008	5	13	"C"	"pool"	11.6705986137113	"Longear Sunfish"	0
2008	5	13	"C"	"pool"	10.8599590093475	"Orangespotted Sunfish"	0
2008	5	13	"C"	"pool"	10.0633112858531	"Orangethroated Darter"	16
2008	5	13	"C"	"pool"	7.78211615211942	"Red Shiner"	0
2008	5	13	"C"	"pool"	10.2266737002253	"Ringed Crayfish"	0
2008	5	13	"C"	"pool"	10.7235743724636	"Sand Shiner"	0
2008	5	13	"C"	"pool"	8.22466307909531	"Slender Madtom"	0
2008	5	13	"C"	"pool"	8.08390400269646	"Southern Redbelly Dace"	22
2008	5	13	"C"	"pool"	10.2310793819393	"Suckermouth Minnows"	0
